param_type,param_name,out_u_bound,base,in_l_bound,out_l_bound,in_u_bound
output,g209_phi_2,1,10,0.6644727369431233,0,0.7008161692836126
output,g210_phi_1,1,10,0.13808154649574605,0,0.18247171760537434
output,g210_Phi,1,10,0.17995372963154838,0,0.20744585398425153
output,g210_phi_2,1,10,0.6117339263245242,0,0.6229596641904985
output,g211_phi_1,1,10,0.10981469569439926,0,0.16154767312572746
output,g211_Phi,1,10,0.3060173500841183,0,0.3336890417039052
output,g211_phi_2,1,10,0.4988341488373909,0,0.5048512981805311
output,g212_phi_1,1,10,-0.1963380767637757,0,-0.13566100958989216
output,g212_Phi,1,10,0.28291652679514656,0,0.3126215825869812
output,g212_phi_2,1,10,0.46722321083404855,0,0.4971785353631066
output,g213_phi_1,1,10,-0.42817475095917085,0,-0.12069763589067929
output,g213_Phi,1,10,0.3774701735821342,0,0.39350500858996107
output,g213_phi_2,1,10,0.3811150807098505,0,0.4167070607798184
output,g214_phi_1,1,10,0.3150882730883171,0,0.3357987833253656
output,g214_Phi,1,10,0.38512345589221597,0,0.4057219145641866
output,g214_phi_2,1,10,0.6120417446452695,0,0.6293790139073188
output,g215_phi_1,1,10,0.20663701128353584,0,0.2732559834517504
output,g215_Phi,1,10,0.33641970486265815,0,0.3582395081717715
output,g215_phi_2,1,10,0.6151922673739656,0,0.6240757311456826
output,g216_phi_1,1,10,0.34202768808747175,0,0.4076797714411934
output,g216_Phi,1,10,0.4179696422147369,0,0.4353027522846103
output,g216_phi_2,1,10,0.6866452052708101,0,0.7091257376914923
output,g217_phi_1,1,10,-0.28110820263421316,0,-0.19611289991628408
output,g217_Phi,1,10,0.2888972763225662,0,0.2989621819201167
output,g217_phi_2,1,10,0.4741288134302095,0,0.4974134646862062
output,g218_phi_1,1,10,0.19161866336946842,0,0.22042192243784056
output,g218_Phi,1,10,0.17906322239498013,0,0.2373426293261744
output,g218_phi_2,1,10,0.5163634729614152,0,0.5430244848207618
output,g219_phi_1,1,10,-0.28995036640452543,0,-0.01949668180660491
output,g219_Phi,1,10,0.47835001582767456,0,0.4841859110979941
output,g219_phi_2,1,10,0.3854096348783323,0,0.43274487412904944
output,g220_phi_1,1,10,-0.47634456252936797,0,-0.23462206535279476
output,g220_Phi,1,10,0.40159007240665595,0,0.4102034170894535
output,g220_phi_2,1,10,0.3786340638496024,0,0.414388326931075
output,g221_phi_1,1,10,0.4627871909257084,0,0.5265201957352653
output,g221_Phi,1,10,0.4300266545100142,0,0.4394432274492469
output,g221_phi_2,1,10,-2.435700933519181,0,0.7975168249561314
output,g222_phi_1,1,10,-2.2639462873319434,0,0.7981255844442661
output,g222_Phi,1,10,0.45429593073984975,0,0.4621733047067904
output,g222_phi_2,1,10,0.38989225544206274,0,0.49629295400604273
output,g223_phi_1,1,10,0.6007115873263358,0,0.6781540380104372
output,g223_Phi,1,10,0.4639825250097072,0,0.47662877518235747
output,g223_phi_2,1,10,-2.516198817539512,0,0.7972536875162476
output,g224_phi_1,1,10,0.37121568204236116,0,0.40346370134531745
output,g224_Phi,1,10,0.3656751404559177,0,0.3819629776559982
output,g224_phi_2,1,10,0.5738111694272754,0,0.5901728315963143
output,g225_phi_1,1,10,-0.13113817494059196,0,0.16899807727899374
output,g225_Phi,1,10,0.4770054274134942,0,0.4910814134231872
output,g225_phi_2,1,10,0.5580842736086394,0,0.649656078856173
output,g226_phi_1,1,10,0.10353006342837466,0,0.15851326261643173
output,g226_Phi,1,10,0.336959785120704,0,0.36144450808632844
output,g226_phi_2,1,10,0.5441052679963053,0,0.5521448010307775
output,g227_phi_1,1,10,-0.4522499012289098,0,-0.08311986241733037
output,g227_Phi,1,10,0.4823017672234427,0,0.4908851094535955
output,g227_phi_2,1,10,0.5107058302350757,0,0.5572304164082867
output,g228_phi_1,1,10,0.3745100600495502,0,0.3999158899163027
output,g228_Phi,1,10,0.34299478292747715,0,0.3560449886872295
output,g228_phi_2,1,10,0.5769629714856891,0,0.5939834800237734
output,g229_phi_1,1,10,0.07503572592219074,0,0.11524428532725489
output,g229_Phi,1,10,0.25280450374570634,0,0.2746888422375584
output,g229_phi_2,1,10,0.5610059238218987,0,0.583039995006035
output,g230_phi_1,1,10,0.3846580124622789,0,0.3956932475035847
output,g230_Phi,1,10,0.3682310833111293,0,0.37417990965463804
output,g230_phi_2,1,10,0.6586218431874219,0,0.6712191402986144
output,g231_phi_1,1,10,0.4099838162265414,0,0.4451213855675014
output,g231_Phi,1,10,0.4187817331080547,0,0.43253638326425603
output,g231_phi_2,1,10,0.6045176454962694,0,0.6412162335803264
output,g232_phi_1,1,10,-0.14649647363867535,0,0.09957706091670843
output,g232_Phi,1,10,0.4279889243725452,0,0.4461020333689789
output,g232_phi_2,1,10,0.5848624576803352,0,0.637029173272112
output,g233_phi_1,1,10,0.2193487173135786,0,0.277929946646919
output,g233_Phi,1,10,0.27737997466725456,0,0.2935393307317567
output,g233_phi_2,1,10,0.5710213341957439,0,0.5921545422761962
output,g234_phi_1,1,10,0.010045412636098516,0,0.09293107567355242
output,g234_Phi,1,10,0.42988141901076454,0,0.4556365349476039
output,g234_phi_2,1,10,0.5486841714830051,0,0.5732430321841238
output,g235_phi_1,1,10,0.3723964324231116,0,0.4121244061733172
output,g235_Phi,1,10,0.35658032864025824,0,0.3958154634835395
output,g235_phi_2,1,10,0.696889099378061,0,0.7157777860135903
output,g236_phi_1,1,10,0.11763581738949416,0,0.20547503674089088
output,g236_Phi,1,10,0.4177871271954912,0,0.43375383751675683
output,g236_phi_2,1,10,0.5150654099227608,0,0.5253558319834662
output,g237_phi_1,1,10,0.30226597450297304,0,0.3361393986085567
output,g237_Phi,1,10,0.3389343529763848,0,0.35351231653885
output,g237_phi_2,1,10,0.6048629831737083,0,0.6129109487018852
output,g238_phi_1,1,10,-0.20473190017754303,0,-0.09960555808406953
output,g238_Phi,1,10,0.2786621609099807,0,0.30935332291878
output,g238_phi_2,1,10,0.5261324212383252,0,0.534622533769769
output,g239_phi_1,1,10,0.37138191916665053,0,0.40737390631100395
output,g239_Phi,1,10,0.36702028489775723,0,0.38190890600579824
output,g239_phi_2,1,10,0.5748180752315016,0,0.5961680867189859
output,g240_phi_1,1,10,0.36565642852838925,0,0.3933996952931018
output,g240_Phi,1,10,0.3809705928163434,0,0.4076967576338973
output,g240_phi_2,1,10,0.5666377989444832,0,0.5997630243451988
output,g241_phi_1,1,10,0.3392526340326996,0,0.353704703572165
output,g241_Phi,1,10,0.2711908387012949,0,0.29819786710981516
output,g241_phi_2,1,10,0.690045380289448,0,0.6962515162374943
output,g242_phi_1,1,10,0.39826994711754976,0,0.43107413795158545
output,g242_Phi,1,10,0.35571963861396105,0,0.3603661730532693
output,g242_phi_2,1,10,0.6803083124908154,0,0.6820638078487403
output,g243_phi_1,1,10,0.37432667414956017,0,0.40570485095371345
output,g243_Phi,1,10,0.3480516130683582,0,0.3619732374656603
output,g243_phi_2,1,10,0.5811187121468735,0,0.5932528289259805
output,g244_phi_1,1,10,0.12891597845383693,0,0.14438737410193678
output,g244_Phi,1,10,0.18934992433919778,0,0.20248831706009354
output,g244_phi_2,1,10,0.583640780943042,0,0.5989217598186357
output,g245_phi_1,1,10,0.3399679147026011,0,0.40956119452184986
output,g245_Phi,1,10,0.4238845544491403,0,0.4355736435661134
output,g245_phi_2,1,10,0.6799363956872428,0,0.7063848947742644
output,g246_phi_1,1,10,0.22577434814392972,0,0.27971256082092566
output,g246_Phi,1,10,0.27797574622322335,0,0.2946866242794432
output,g246_phi_2,1,10,0.5767673718428931,0,0.5921656499780755
output,g247_phi_1,1,10,-0.2236184814079972,0,-0.10783302092706673
output,g247_Phi,1,10,0.32974355001123457,0,0.34643121865982307
output,g247_phi_2,1,10,0.592875952629111,0,0.6073692281764789
output,g248_phi_1,1,10,0.1840949308958406,0,0.22554187718723082
output,g248_Phi,1,10,0.23509899009493943,0,0.26771132672669234
output,g248_phi_2,1,10,0.6289199773125238,0,0.635986111800833
output,g249_phi_1,1,10,0.347193361847937,0,0.41455555622921497
output,g249_Phi,1,10,0.4085621736929057,0,0.43519115968517735
output,g249_phi_2,1,10,0.688802331018801,0,0.7111996352319786
output,g250_phi_1,1,10,0.11257148986497935,0,0.18985511378961425
output,g250_Phi,1,10,0.37346372163236896,0,0.38701588736157044
output,g250_phi_2,1,10,0.5126577188325977,0,0.5186192106290762
output,g251_phi_1,1,10,0.7541341940961901,0,0.7925247593540133
output,g251_Phi,1,10,0.45700334040388324,0,0.4608076684512296
output,g251_phi_2,1,10,0.3218468826928883,0,0.4208300620261138
output,g252_phi_1,1,10,0.2319535691989811,0,0.26948959442453435
output,g252_Phi,1,10,0.23368129772634527,0,0.2558270827032344
output,g252_phi_2,1,10,0.534038804539547,0,0.5473315728356721
output,g253_phi_1,1,10,0.2851971228109693,0,0.3542621445044834
output,g253_Phi,1,10,0.4501566954065955,0,0.48111284084151745
output,g253_phi_2,1,10,0.6060479914251541,0,0.647148152870779
output,g254_phi_1,1,10,0.30165926655152103,0,0.3081373786380386
output,g254_Phi,1,10,0.2724914006885679,0,0.292233912909475
output,g254_phi_2,1,10,0.6722179653315186,0,0.677825869543697
output,g255_phi_1,1,10,-0.0020154528333023954,0,0.05103669514121313
output,g255_Phi,1,10,0.4105747965423278,0,0.4262183798325782
output,g255_phi_2,1,10,0.6131544377592651,0,0.6309259600101224
output,g256_phi_1,1,10,0.2612390711825857,0,0.2924554465206361
output,g256_Phi,1,10,0.31350867404607335,0,0.3327817198629149
output,g256_phi_2,1,10,0.6836862959179951,0,0.6878498816559484
output,g257_phi_1,1,10,0.19393119117494673,0,0.2279124017517481
output,g257_Phi,1,10,0.22564521297545334,0,0.2569581525609318
output,g257_phi_2,1,10,0.5962231115498403,0,0.6010926094938972
output,g258_phi_1,1,10,0.184975190698261,0,0.23342765066744545
output,g258_Phi,1,10,0.2789364233010995,0,0.303649561060314
output,g258_phi_2,1,10,0.5171166880858942,0,0.5325505566342319
output,g259_phi_1,1,10,-0.005260638540854768,0,0.0659156681885919
output,g259_Phi,1,10,0.4337698339248657,0,0.4487681367839691
output,g259_phi_2,1,10,0.5490032620257878,0,0.5765831975521727
output,g260_phi_1,1,10,0.4189969311557482,0,0.4549819839843597
output,g260_Phi,1,10,0.4102034170894535,0,0.4286368592686089
output,g260_phi_2,1,10,0.6603246438894604,0,0.674640723976912
output,g261_phi_1,1,10,-0.09906510896733864,0,0.020154031638332955
output,g261_Phi,1,10,0.44473162508875075,0,0.45366991506522675
output,g261_phi_2,1,10,0.5495304747360121,0,0.595969939582976
output,g262_phi_1,1,10,0.12463462401913918,0,0.17117043490162082
output,g262_Phi,1,10,0.3712895730645561,0,0.38959130745519654
output,g262_phi_2,1,10,0.5759033790343543,0,0.5940940775801172
output,g263_phi_1,1,10,0.03494914667637213,0,0.09247501292597991
output,g263_Phi,1,10,0.2302700574112046,0,0.2454386340357673
output,g263_phi_2,1,10,0.557976131055834,0,0.5740660098966028
output,g264_phi_1,1,10,0.02110656843212182,0,0.1033247070614449
output,g264_Phi,1,10,0.42841019199733454,0,0.4528746437559498
output,g264_phi_2,1,10,0.5497142356794612,0,0.5776870735538959
output,g265_phi_1,1,10,0.23016781634619157,0,0.2646053443916627
output,g265_Phi,1,10,0.23335152765327438,0,0.2664668954402414
output,g265_phi_2,1,10,0.6107559527785901,0,0.6141164711817829
output,g266_phi_1,1,10,0.20046744995015875,0,0.2360331471176359
output,g266_Phi,1,10,0.24880670412871952,0,0.2573425265051757
output,g266_phi_2,1,10,0.6277446747227758,0,0.6391875599357538
output,g268_phi_1,1,10,-0.16162952623970656,0,-0.016008571993838313
output,g268_Phi,1,10,0.3890951733541858,0,0.4053975912649966
output,g268_phi_2,1,10,0.42462032827065455,0,0.4437478744709061
output,g269_phi_1,1,10,0.25295006918427476,0,0.2930087866585648
output,g269_Phi,1,10,0.3016375827268716,0,0.32399420218197394
output,g269_phi_2,1,10,0.6376798168272204,0,0.6431465884438928
output,g270_phi_1,1,10,-2.315531669079363,0,0.7976206511255287
output,g270_Phi,1,10,0.43711609304807864,0,0.44694082979635485
output,g270_phi_2,1,10,0.4258438546567164,0,0.5002776512378407
output,g271_phi_1,1,10,-0.009887676865122435,0,0.04898530257071102
output,g271_Phi,1,10,0.27348740969718366,0,0.29760733238223974
output,g271_phi_2,1,10,0.6293382302958881,0,0.6340235935670838
output,g272_phi_1,1,10,-0.0629286678464969,0,-0.004364805402450088
output,g272_Phi,1,10,0.35270335904754807,0,0.36951270942573555
output,g272_phi_2,1,10,0.4702340321876007,0,0.48111284084151745
output,g273_phi_1,1,10,0.20420140523815308,0,0.23704079137919076
output,g273_Phi,1,10,0.3794868137172737,0,0.3907055412263708
output,g273_phi_2,1,10,0.6502006366173754,0,0.6614813978436157
output,g274_phi_1,1,10,-0.041030200582094015,0,0.005352136486216612
output,g274_Phi,1,10,0.308414999096672,0,0.3204993964058662
output,g274_phi_2,1,10,0.4518938449043605,0,0.4566089271409131
output,g275_phi_1,1,10,-0.16500104605046467,0,-0.06159036341368696
output,g275_Phi,1,10,0.29380435991933673,0,0.3072178292031425
output,g275_phi_2,1,10,0.4345848704495937,0,0.4456353343787256
output,g276_phi_1,1,10,0.18763350995069347,0,0.23441603756703558
output,g276_Phi,1,10,0.23271664977816817,0,0.2572464649073713
output,g276_phi_2,1,10,0.5963111367808289,0,0.5986373280462209
output,g277_phi_1,1,10,-0.09082387712406337,0,-0.013434268667874854
output,g277_Phi,1,10,0.38219721037745363,0,0.39846084960822326
output,g277_phi_2,1,10,0.4344092075875001,0,0.4511414207927631
output,g278_phi_1,1,10,0.10826050497647347,0,0.151982395457474
output,g278_Phi,1,10,0.18898469947278268,0,0.2016974757392276
output,g278_phi_2,1,10,0.5826655004662354,0,0.5851673406509924
output,g279_phi_1,1,10,0.44304382864834024,0,0.4697189508217007
output,g279_Phi,1,10,0.41064228597244085,0,0.4193939399274221
output,g279_phi_2,1,10,0.6610171701052727,0,0.6711635826060858
output,g280_phi_1,1,10,0.009068276192218502,0,0.09166695759568456
output,g280_Phi,1,10,0.32257072423127603,0,0.34338889746235396
output,g280_phi_2,1,10,0.5524005011606835,0,0.5611968224983365
output,g281_phi_1,1,10,-0.06768354335276106,0,0.07707706684576103
output,g281_Phi,1,10,0.43181391025293736,0,0.451556183076428
output,g281_phi_2,1,10,0.5482173862503347,0,0.5774458403174296
output,g282_phi_1,1,10,0.29380435991933673,0,0.3218261837685033
output,g282_Phi,1,10,0.28818213061365755,0,0.32099741679422084
output,g282_phi_2,1,10,0.6510064950884539,0,0.6592314328752283
output,g283_phi_1,1,10,0.0004774613744552315,0,0.03622954408629452
output,g283_Phi,1,10,0.27982658179401454,0,0.29668712377240175
output,g283_phi_2,1,10,0.6256827812069691,0,0.6319609613680703
output,g284_phi_1,1,10,0.24345972997094972,0,0.28110157568415334
output,g284_Phi,1,10,0.20463540138384767,0,0.21913900185980073
output,g284_phi_2,1,10,0.5370505324219449,0,0.542924967294684
output,g285_phi_1,1,10,0.17690118639134697,0,0.24568536423323584
output,g285_Phi,1,10,0.3937506403480803,0,0.40181395773984824
output,g285_phi_2,1,10,0.5926762974007322,0,0.6020599913279623
output,g286_phi_1,1,10,0.3128540912582897,0,0.3622562207830963
output,g286_Phi,1,10,0.40749287946010226,0,0.42411359546803473
output,g286_phi_2,1,10,0.6873059601920691,0,0.6946315190136897
output,g287_phi_1,1,10,0.322405381067654,0,0.3737944167147316
output,g287_Phi,1,10,0.37670467194697893,0,0.3962167882909718
output,g287_phi_2,1,10,0.5597151582714536,0,0.5726741507390642
output,g288_phi_1,1,10,-0.019051759081623678,0,0.14166921696620913
output,g288_Phi,1,10,0.4723760923511584,0,0.4900146951367638
output,g288_phi_2,1,10,0.5149592741087233,0,0.5576154612738078
output,g289_phi_1,1,10,0.13595909212455698,0,0.18255730130491293
output,g289_Phi,1,10,0.1509098737011218,0,0.17440873207312224
output,g289_phi_2,1,10,0.6263814334695273,0,0.632295287340207
output,g291_phi_1,1,10,-1.603783211709028,0,0.7970666245071675
output,g291_Phi,1,10,0.47284417671512763,0,0.4785087782063036
output,g291_phi_2,1,10,0.49485002168009395,0,0.5583244940262377
output,g292_phi_1,1,10,0.19774906762261246,0,0.22613572247364505
output,g292_Phi,1,10,0.21927008588539618,0,0.24895361549570758
output,g292_phi_2,1,10,0.6268534146667257,0,0.6339731557896735
output,g293_phi_1,1,10,-0.16725484426831239,0,-0.12239256348913312
output,g293_Phi,1,10,0.2947527219101778,0,0.3059529449605069
output,g293_phi_2,1,10,0.43646479814161837,0,0.4445288113171352
output,g294_phi_1,1,10,-0.3240659266265052,0,-0.09393445524476315
output,g294_Phi,1,10,0.341315794596473,0,0.3579157985791299
output,g294_phi_2,1,10,0.5870820734374975,0,0.5989764368865172
output,g295_phi_1,1,10,0.41562430160041297,0,0.46938013584992516
output,g295_Phi,1,10,0.41205714669015603,0,0.41960883490810286
output,g295_phi_2,1,10,0.6563378127675462,0,0.6637951222194075
output,g299_phi_1,1,10,0.2867258553538233,0,0.3335278785210915
output,g299_Phi,1,10,0.3087564423706328,0,0.3304543597219976
output,g299_phi_2,1,10,0.535559933260435,0,0.5396907050156783
output,g300_phi_1,1,10,0.1074813189112433,0,0.1589050211875437
output,g300_Phi,1,10,0.4487372294443907,0,0.46834733041215726
output,g300_phi_2,1,10,0.5381714230028165,0,0.5513157851214807
output,g302_phi_1,1,10,0.03249788285711036,0,0.07499918606419903
output,g302_Phi,1,10,0.3327009772213803,0,0.3604608710501781
output,g302_phi_2,1,10,0.5483894181329182,0,0.5607552418991306
output,g303_phi_1,1,10,0.4032749858116863,0,0.42180128860097277
output,g303_Phi,1,10,0.30094312808055257,0,0.31641071072580934
output,g303_phi_2,1,10,0.6432157239576741,0,0.6604575427483477
output,g304_phi_1,1,10,0.1689392138359783,0,0.18565545892021568
output,g304_Phi,1,10,0.2239888825700919,0,0.24378191609379488
output,g304_phi_2,1,10,0.6456089169086248,0,0.6529228875679418
output,g306_phi_1,1,10,0.2009325358991928,0,0.23065324717922156
output,g306_Phi,1,10,0.4122084658816805,0,0.42035188212795827
output,g306_phi_2,1,10,0.554222565542425,0,0.5732314298042585
output,g308_phi_1,1,10,0.1647691030091983,0,0.2130393712509595
output,g308_Phi,1,10,0.23837232902832514,0,0.26299658160149403
output,g308_phi_2,1,10,0.5985607184228049,0,0.6055743760609991
output,g309_phi_1,1,10,0.2839566994348187,0,0.31889771462748684
output,g309_Phi,1,10,0.3549531462125562,0,0.3703280077795104
output,g309_phi_2,1,10,0.6096797658453657,0,0.6178492175638451
output,g312_phi_1,1,10,0.402158171502738,0,0.4526143350238778
output,g312_Phi,1,10,0.365150901493603,0,0.3774155396185142
output,g312_phi_2,1,10,0.6881616604517158,0,0.70121384321393
output,g313_phi_1,1,10,-0.5406829171340748,0,-0.3036523496741351
output,g313_Phi,1,10,0.39201068319549925,0,0.40380661054742245
output,g313_phi_2,1,10,0.462397997898956,0,0.4786530572953364
output,g315_phi_1,1,10,0.34409740359440993,0,0.4376237429970591
output,g315_Phi,1,10,0.3335681749239878,0,0.351583744241734
output,g315_phi_2,1,10,0.7099310780181243,0,0.7215715638550917
